Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Xeon E3-1270 v6,176,80.4,561,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz
CPU,BX80673I97980X,Intel,Core i9-7980XE,177,80.3,4356,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,,Intel,Xeon E3-1245 v6,178,80.2,524,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz
CPU,BX80673I77820X,Intel,Core i7-7820X,179,80.1,29291,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,,Intel,Core i7-8809G,180,80.1,3854,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz
CPU,CM8068403358708,Intel,Core i5-8600T,181,80.1,343,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,182,80,580408,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958
CPU,BX80633I74960X,Intel,Core i7-4960X,183,79.9,4695,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,BX80662I56600K,Intel,Core i5-6600K,184,79.9,367403,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,CM8068403358413,Intel,Core i7-8700T,185,79.8,5437,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz
CPU,BX80684I39100F,Intel,Core i3-9100F,186,79.8,93479,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054
CPU,,Intel,Core i3-10300T,187,79.5,9,https://cpu.userbenchmark.com/SpeedTest/1290166/IntelR-CoreTM-i3-10300T-CPU---300GHz
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,188,79.5,9476,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor
CPU,,AMD,Ryzen 5 4600HS,189,79.3,1230,https://cpu.userbenchmark.com/SpeedTest/1134526/AMD-Ryzen-5-4600HS-with-Radeon-Graphics
CPU,BX80648I75820K,Intel,Core i7-5820K,190,79.2,105329,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,,Intel,Core i7-9850H,191,79.2,9368,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz
CPU,CL8068404069006,Intel,Core i9-9880H,192,79.1,9774,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz
CPU,,Intel,Core i5-10400T,193,78.8,1027,https://cpu.userbenchmark.com/SpeedTest/1189479/IntelR-CoreTM-i5-10400T-CPU---200GHz
CPU,BX80633I74930K,Intel,Core i7-4930K,194,78.8,18445,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,BX80677I77700,Intel,Core i7-7700,195,78.8,256812,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,196,78.7,3524,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor
CPU,,Intel,Core i5-10400H,197,78.6,550,https://cpu.userbenchmark.com/SpeedTest/1084904/IntelR-CoreTM-i5-10400H-CPU---260GHz
CPU,100-000000100,AMD,Ryzen 5 4600H,198,78.5,49076,https://cpu.userbenchmark.com/SpeedTest/1110331/AMD-Ryzen-5-4600H-with-Radeon-Graphics
CPU,BX80677I57600,Intel,Core i5-7600,199,78.5,41461,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,,Intel,Core i7-3970X,200,78.5,2553,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,BX80684I38300,Intel,Core i3-8300,201,78.4,2074,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,,Intel,Xeon E5-1650 v2,202,78.4,10451,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,,Intel,Xeon E5-1650 v3,203,78.3,7202,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,BX80619I73960X,Intel,Core i7-3960X,204,78.3,2272,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,205,78.2,350428,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956
CPU,,Intel,Xeon E3-1230 v6,206,78.2,449,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz
CPU,,Intel,Core i7-5775R,207,78.1,156,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,,Intel,Xeon W3690,208,78.1,3865,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz
CPU,,Intel,Core i5-9400H,209,78.1,695,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz
CPU,,Intel,Xeon E3-1286 v3,210,78.1,24,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,BX80673I77800X,Intel,Core i7-7800X,211,78.1,23961,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,,Intel,Core i7-5950HQ,212,78.1,168,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,,Intel,Core i3-10100T,213,77.9,555,https://cpu.userbenchmark.com/SpeedTest/1260090/IntelR-CoreTM-i3-10100T-CPU---300GHz
CPU,,Intel,Core i7 X 990,214,77.9,4523,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz
CPU,BX80646I74770K,Intel,Core i7-4770K,215,77.8,174763,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,BX80646I54690K,Intel,Core i5-4690K,216,77.7,251169,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,FH8068403419332,Intel,Core i7-8559U,217,77.3,2072,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,218,77.1,1809,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor
CPU,CL8068403805708,Intel,Core i9-8950HK,219,77.1,14696,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz
CPU,BX80619I73930K,Intel,Core i7-3930K,220,77.1,37100,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,,Intel,Core i7-11375H,221,77.1,1188,https://cpu.userbenchmark.com/SpeedTest/1462657/11th-Gen-IntelR-CoreTM-i7-11375H---330GHz
CPU,,Intel,Xeon E3-1275 v3,222,77.1,357,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,BX80646I74790,Intel,Core i7-4790,223,77.1,260758,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,CL8068404121817,Intel,Core i7-9750H,224,77,318995,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz
CPU,,Intel,Core i5-10200H,225,77,4274,https://cpu.userbenchmark.com/SpeedTest/1303113/IntelR-CoreTM-i5-10200H-CPU---240GHz
CPU,,Intel,Xeon E3-1271 v3,226,76.9,1566,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,227,76.9,288,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,BX80684I38100,Intel,Core i3-8100,228,76.9,120426,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,BX80637I73770K,Intel,Core i7-3770K,229,76.9,153413,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,,Intel,Core i5-10300H,230,76.8,79961,https://cpu.userbenchmark.com/SpeedTest/1027882/IntelR-CoreTM-i5-10300H-CPU---250GHz
CPU,,Intel,Core i7 X 980,231,76.7,7753,https://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz
CPU,,AMD,Ryzen 7 4800U,232,76.6,1995,https://cpu.userbenchmark.com/SpeedTest/1005639/AMD-Ryzen-7-4800U-with-Radeon-Graphics
CPU,,Intel,Xeon E3-1270 v3,233,76.5,1649,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,,Intel,Xeon W3680,234,76.3,5471,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz
CPU,FH8067703417418,Intel,Core i7-8706G,235,76.2,202,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz
CPU,BX80646I54670K,Intel,Core i5-4670K,236,76.2,136132,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,BX80637I53570K,Intel,Core i5-3570K,237,76,200366,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,,Intel,Core i7-5850HQ,238,76,54,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz
CPU,,Intel,Xeon E3-1230 v5,239,76,2017,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,CM8068403358913,Intel,Core i5-8400T,240,75.8,4270,https://cpu.userbenchmark.com/SpeedTest/475176/IntelR-CoreTM-i5-8400T-CPU---170GHz
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,241,75.7,3190,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor
CPU,,Intel,Xeon X5690,242,75.6,3886,https://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz
CPU,BX80646I54690,Intel,Core i5-4690,243,75.6,75366,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,CL8068403373614,Intel,Core i5-8400H,244,75.6,1182,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz
CPU,100-100000284BOX,AMD,Ryzen 3 3100,245,75.6,52432,https://cpu.userbenchmark.com/SpeedTest/1148404/AMD-Ryzen-3-3100-4-Core-Processor
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,246,75.5,3569,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,BX80623I72600K,Intel,Core i7-2600K,247,75.5,128251,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,CL8068403359524,Intel,Core i7-8750H,248,75.4,386779,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,249,75.4,803461,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955
CPU,BX80646I74771,Intel,Core i7-4771,250,75.4,12437,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,CM8068403362509,Intel,Core i5-8500T,251,75.3,4339,https://cpu.userbenchmark.com/SpeedTest/532888/IntelR-CoreTM-i5-8500T-CPU---210GHz
CPU,BX80623I72700K,Intel,Core i7-2700K,252,75.2,21519,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,BX80633I74820K,Intel,Core i7-4820K,253,75.2,22723,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,BX80677I57500,Intel,Core i5-7500,254,75.1,135882,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,,Intel,Core i5-2550K,255,75.1,2716,https://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,256,75,88291,https://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,CL8068403359725,Intel,Core i7-8850H,257,75,19428,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,258,74.9,20150,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,259,74.9,22748,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,BX80646I74770,Intel,Core i7-4770,260,74.8,165873,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,BX80662I76700,Intel,Core i7-6700,261,74.8,271494,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,262,74.8,11750,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,263,74.7,6960,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,,Intel,Core i7 980,264,74.7,2148,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz
CPU,,Intel,Xeon E5-2687W 0,265,74.6,807,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz
CPU,,Intel,Core i5-4670,266,74.5,49920,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,,Intel,Core i7-4790S,267,74.5,14189,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,,AMD,Ryzen 7 5800U,268,74.5,1540,https://cpu.userbenchmark.com/SpeedTest/1433044/AMD-Ryzen-7-5800U-with-Radeon-Graphics
CPU,,Intel,Xeon E3-1270 V2,269,74.5,3359,https://cpu.userbenchmark.com/SpeedTest/11264/IntelR-XeonR-CPU-E3-1270-V2---350GHz
CPU,BX80623I52500K,Intel,Core i5-2500K,270,74.4,146754,https://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,BX80662I56600,Intel,Core i5-6600,271,74.4,87634,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,,Intel,Xeon E5-1650 0,272,74.4,9960,https://cpu.userbenchmark.com/SpeedTest/7093/IntelR-XeonR-CPU-E5-1650-0---320GHz
CPU,BX80637I73770,Intel,Core i7-3770,273,74.3,288184,https://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,,Intel,Xeon E3-1275 V2,274,74.3,444,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz
CPU,100-000000083,AMD,Ryzen 7 4700U,275,74.1,18394,https://cpu.userbenchmark.com/SpeedTest/1105478/AMD-Ryzen-7-4700U-with-Radeon-Graphics
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,276,74,8313,https://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,BX80677I57600T,Intel,Core i5-7600T,277,74,420,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,,Intel,Core i7-11370H,278,74,14260,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz
CPU,,Intel,Core i5-3570,279,74,104229,https://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,280,74,157071,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,281,73.8,2563,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,282,73.8,144383,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,,Intel,Core i7-3820,283,73.7,44340,https://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz
CPU,YD1600BBAFBOX,AMD,Ryzen 5 1600AF,284,73.7,81448,https://cpu.userbenchmark.com/SpeedTest/563877/AMD-Ryzen-5-1600-Six-Core-Processor
CPU,,Intel,Xeon E3-1240 v3,285,73.6,2968,https://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,,Intel,Xeon E3-1240 V2,286,73.5,4781,https://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz
CPU,,Intel,Core i7-4770S,287,73.4,13336,https://cpu.userbenchmark.com/SpeedTest/2123/IntelR-CoreTM-i7-4770S-CPU---310GHz
CPU,,Intel,Core i5-4670S,288,73.4,1594,https://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,100-000000084,AMD,Ryzen 5 4500U,289,73.4,26026,https://cpu.userbenchmark.com/SpeedTest/1052299/AMD-Ryzen-5-4500U-with-Radeon-Graphics
CPU,BX80646I54590,Intel,Core i5-4590,290,73.4,148455,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,,Intel,Core i5-11300H,291,73.3,7249,https://cpu.userbenchmark.com/SpeedTest/1504890/11th-Gen-IntelR-CoreTM-i5-11300H---310GHz
CPU,BX80677I77700T,Intel,Core i7-7700T,292,73.3,7020,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,,Intel,Core i5-8279U,293,73.3,599,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz
CPU,FH8068403419522,Intel,Core i5-8259U,294,73.3,3990,https://cpu.userbenchmark.com/SpeedTest/543736/IntelR-CoreTM-i5-8259U-CPU---230GHz
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,295,73.2,131813,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,,Intel,Xeon E3-1245 V2,296,73.2,2248,https://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz
CPU,,Intel,Core i7-7820HK,297,73.1,17831,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,100-000000105,AMD,Ryzen 5 4600U,298,73,500,https://cpu.userbenchmark.com/SpeedTest/1152158/AMD-Ryzen-5-4600U-with-Radeon-Graphics
CPU,,Intel,Core i7 970,299,72.9,4137,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz
CPU,,AMD,Ryzen 7 5700U,300,72.7,9286,https://cpu.userbenchmark.com/SpeedTest/1482042/AMD-Ryzen-7-5700U-with-Radeon-Graphics
CPU,BX80701G6600,Intel,Pentium Gold G6600,301,72.7,42,https://cpu.userbenchmark.com/SpeedTest/1454523/IntelR-PentiumR-Gold-G6600-CPU---420GHz
CPU,,Intel,Xeon E5-2690 v2,302,72.7,869,https://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz
CPU,,Intel,Xeon E3-1230 V2,303,72.7,8692,https://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz
CPU,,Intel,Core i7-8705G,304,72.7,5982,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz
CPU,,Intel,Xeon E5-1620 v2,305,72.5,10561,https://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz
CPU,,Intel,Xeon E3-1226 v3,306,72.5,2028,https://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,,Intel,Xeon E3-1265L v3,307,72.4,142,https://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz
CPU,YD250XBBM4KAF,AMD,Ryzen 5 2500X,308,72.4,1858,https://cpu.userbenchmark.com/SpeedTest/567224/AMD-Ryzen-5-2500X-Quad-Core-Processor
CPU,,Intel,Xeon E5-1620 0,309,72.3,16263,https://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz
CPU,BX80623I72600,Intel,Core i7-2600,310,72.3,179556,https://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,,AMD,Ryzen 5 5600U,311,72.2,1079,https://cpu.userbenchmark.com/SpeedTest/1461589/AMD-Ryzen-5-5600U-with-Radeon-Graphics
CPU,,Intel,Xeon X5660,312,72.2,7300,https://cpu.userbenchmark.com/SpeedTest/17750/IntelR-XeonR-CPU-----------X5660----280GHz
CPU,,Intel,Xeon E31270,313,72.1,3209,https://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz
CPU,,Intel,Xeon E3-1245 v3,314,72.1,2581,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,,Intel,Xeon E3-1220 v5,315,72,1113,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz
CPU,,Intel,Core i5-9300H,316,72,118791,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,,Intel,Core i7 975,317,72,2892,https://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz
CPU,,Intel,Core i5-3550,318,71.9,21007,https://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz
CPU,,Intel,Core i7-3770S,319,71.9,11059,https://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz
CPU,,Intel,Core i7-1165G7,320,71.8,48158,https://cpu.userbenchmark.com/SpeedTest/1195374/11th-Gen-IntelR-CoreTM-i7-1165G7---280GHz
CPU,,Intel,Xeon W3570,321,71.8,420,https://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz
CPU,CL8068403373522,Intel,Core i5-8300H,322,71.8,159985,https://cpu.userbenchmark.com/SpeedTest/425634/IntelR-CoreTM-i5-8300H-CPU---230GHz
CPU,BX80677I37320,Intel,Core i3-7320,323,71.8,408,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,BX80701G6500,Intel,Pentium Gold G6500,324,71.6,100,https://cpu.userbenchmark.com/SpeedTest/1323006/IntelR-PentiumR-Gold-G6500-CPU---410GHz
CPU,,Intel,Core i5-6600T,325,71.6,1214,https://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,,Intel,Core i5-8305G,326,71.5,370,https://cpu.userbenchmark.com/SpeedTest/483074/IntelR-CoreTM-i5-8305G-CPU---280GHz
CPU,,Intel,Xeon X5650,327,71.5,13297,https://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz
CPU,,Intel,Core i5-2500,328,71.5,77398,https://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,BX80646I54570,Intel,Core i5-4570,329,71.5,132515,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,CM8066201920202,Intel,Core i7-6700T,330,71.3,8933,https://cpu.userbenchmark.com/SpeedTest/36439/IntelR-CoreTM-i7-6700T-CPU---280GHz
CPU,BX80662I56500,Intel,Core i5-6500,331,71.3,227742,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,,Intel,Core i5-4590S,332,71.3,12558,https://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz
CPU,YD3400C5FHBOX,AMD,Ryzen 5 3400G,333,71.3,90345,https://cpu.userbenchmark.com/SpeedTest/825156/AMD-Ryzen-5-3400G-with-Radeon-Vega-Graphics
CPU,BX80637I53470,Intel,Core i5-3470,334,71.3,216015,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,BX80715G7400,Intel,Pentium Gold G7400,335,71.2,66,https://cpu.userbenchmark.com/SpeedTest/1755065/IntelR-PentiumR-Gold-G7400
CPU,,Intel,Xeon E3-1220 v3,336,71.1,5140,https://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz
CPU,,Intel,Xeon E3-1240,337,71,2135,https://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz
CPU,,Intel,Xeon E3-1225 v3,338,71,4648,https://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz
CPU,BX80677I57400,Intel,Core i5-7400,339,70.9,233881,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,Intel,Xeon E3-1220 V2,340,70.9,3647,https://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,,Intel,Core i7-4790T,341,70.9,972,https://cpu.userbenchmark.com/SpeedTest/13586/IntelR-CoreTM-i7-4790T-CPU---270GHz
CPU,CM8068403377415,Intel,Core i3-8100T,342,70.9,1864,https://cpu.userbenchmark.com/SpeedTest/509371/IntelR-CoreTM-i3-8100T-CPU---310GHz
CPU,,AMD,Ryzen 5 5500U,343,70.9,14253,https://cpu.userbenchmark.com/SpeedTest/1471250/AMD-Ryzen-5-5500U-with-Radeon-Graphics
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,344,70.8,200055,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,,Intel,Core i5-2450P,345,70.8,220,https://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,346,70.6,356105,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,,Intel,Xeon E3-1225 V2,347,70.5,2707,https://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,,Intel,Core i7-3940XM,348,70.3,2083,https://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,,Intel,Xeon X5667,349,70.3,347,https://cpu.userbenchmark.com/SpeedTest/21709/IntelR-XeonR-CPU-----------X5667----307GHz
