Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SDSSDXPS-240G,SanDisk,Extreme Pro 240GB,300,91,10601,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-240GB/Rating/2356
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,301,91,105299,https://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
SSD,VTX4-25SAT3-256G,OCZ,Vertex 4 256GB,302,91,11914,https://ssd.userbenchmark.com/OCZ-Vertex-4-256GB/Rating/1315
SSD,PI480GS25SSDR,Patriot,Ignite 480GB,303,90.9,2598,https://ssd.userbenchmark.com/Patriot-Ignite-480GB/Rating/3574
SSD,CT750MX300SSD1,Crucial,MX300 750GB,304,90.9,25327,https://ssd.userbenchmark.com/Crucial-MX300-750GB/Rating/3644
SSD,MZ-76Q1T0BW,Samsung,860 QVO 1TB,305,90.7,186300,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,MZ-76Q1T0B/AM,Samsung,860 QVO 1TB,305,90.7,186300,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,CT500BX100SSD1,Crucial,BX100 500GB,306,90.7,12570,https://ssd.userbenchmark.com/Crucial-BX100-500GB/Rating/3474
SSD,SSD7CS2211-960-RB,PNY,CS2211 960GB,307,90.7,227,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,SSD7CS2211-960-PB,PNY,CS2211 960GB,307,90.7,227,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,VTX460A-25SAT3-480G,OCZ,Vertex 460A 480GB,308,90.6,508,https://ssd.userbenchmark.com/SpeedTest/21677/OCZ-VERTEX460A
SSD,CT256M550SSD1,Crucial,M550 256GB,309,90.6,8647,https://ssd.userbenchmark.com/Crucial-M550-256GB/Rating/2000
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,310,90.6,1463,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,CSSD-F512GBLX,Corsair,Force LX 512GB,311,90.5,426,https://ssd.userbenchmark.com/SpeedTest/16265/CORSAIR-FORCE-LX-SSD
SSD,CT1024M550SSD1,Crucial,M550 1TB,312,90.5,1585,https://ssd.userbenchmark.com/SpeedTest/7108/Crucial-CT1024M550SSD1
SSD,HDTS451XZSTA,Toshiba,Q300 Pro 512GB,313,90.3,136,https://ssd.userbenchmark.com/SpeedTest/57809/TOSHIBA-Q300-Pro
SSD,VTR180-25SAT3-240G,OCZ,Vector 180 240GB,314,90.2,1077,https://ssd.userbenchmark.com/OCZ-Vector-180-240GB/Rating/3493
SSD,SHSS37A/960G,HyperX,Savage 960GB,315,90.2,1529,https://ssd.userbenchmark.com/HyperX-Savage-960GB/Rating/3580
SSD,VTX4-25SAT3-512G,OCZ,Vertex 4 512GB,316,90.2,1478,https://ssd.userbenchmark.com/SpeedTest/4340/OCZ-VERTEX4
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,317,90.1,2839,https://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545
SSD,MKNSSDRE512GB,Mushkin,Reactor 512GB,318,90,892,https://ssd.userbenchmark.com/Mushkin-Reactor-512GB/Rating/3584
SSD,CT1050MX300SSD4,Crucial,MX300 SATA M.2 1TB,319,90,6153,https://ssd.userbenchmark.com/SpeedTest/182535/Crucial-CT1050MX300SSD4
SSD,,Samsung,MZFLV256 NVMe PCIe M.2 256GB,320,90,3846,https://ssd.userbenchmark.com/SpeedTest/37597/NVMe-SAMSUNG-MZFLV256
SSD,,Micron,M600 256GB,321,89.8,996,https://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,ZTSSD-A5P-480G-PE,Zotac,Premium Edition 480GB,322,89.7,269,https://ssd.userbenchmark.com/Zotac-Premium-Edition-480GB/Rating/3599
SSD,SHSS37A/240G,HyperX,Savage 240GB,323,89.7,38293,https://ssd.userbenchmark.com/HyperX-Savage-240GB/Rating/3494
SSD,VTX460-25SAT3-240G,OCZ,Vertex 460 240GB,324,89.7,1715,https://ssd.userbenchmark.com/OCZ-Vertex-460-240GB/Rating/2043
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,325,89.4,153,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,VX500-25SAT3-512G,Toshiba,OCZ VX500 512GB,326,89.4,154,https://ssd.userbenchmark.com/SpeedTest/190983/TOSHIBA-VX500
SSD,SSDPEKKF128GX1,Intel,Pro 6000p NVMe PCIe M.2 128GB,327,89.3,73,https://ssd.userbenchmark.com/SpeedTest/275754/INTEL-SSDPEKKF128G7
SSD,MZ-7PD128BW,Samsung,840 Pro 128GB,328,89.3,33183,https://ssd.userbenchmark.com/Samsung-840-Pro-128GB/Rating/1890
SSD,VTR150-25SAT3-240G,OCZ,Vector 150 240GB,329,89.1,1628,https://ssd.userbenchmark.com/OCZ-Vector-150-240GB/Rating/1748
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,330,89.1,1397,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,PX-256M5P,Plextor,M5 Pro 256GB,331,89.1,2433,https://ssd.userbenchmark.com/Plextor-M5-Pro-256GB/Rating/1410
SSD,PX-256M6S,Plextor,M6S 256GB,332,89.1,1614,https://ssd.userbenchmark.com/Plextor-M6S-256GB/Rating/3505
SSD,MKNSSDST960GB,Mushkin,Striker 960GB,333,89,30,https://ssd.userbenchmark.com/SpeedTest/25597/MKNSSDST960GB
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,334,88.8,483,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511
SSD,TRN150-25SAT3-960G,OCZ,Trion 150 960GB,335,88.8,3205,https://ssd.userbenchmark.com/OCZ-Trion-150-960GB/Rating/3621
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,336,88.8,821,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,337,88.6,18571,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,338,88.6,1142,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,GP-GSM2NE8128GNTD,Gigabyte,NVMe PCIe M.2 128GB,339,88.5,1565,https://ssd.userbenchmark.com/SpeedTest/602706/GIGABYTE-GP-GSM2NE8128GNTD
SSD,RADEON-R7SSD-240G,OCZ,AMD Radeon R7 240GB,340,88.4,2356,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-240GB/Rating/2492
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,341,88.4,693,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,PX-512M5P,Plextor,M5 Pro 512GB,342,88.1,554,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,SB1CSK31MT560-0240,OCZ,Saber 1000 240GB,343,88.1,92,https://ssd.userbenchmark.com/SpeedTest/36693/OCZ-SABER1000
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,344,88,4068,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU
SSD,MKNSSDRE1TB,Mushkin,Reactor 1TB,345,88,9577,https://ssd.userbenchmark.com/Mushkin-Reactor-1TB/Rating/3583
SSD,CT120BX300SSD1,Crucial,BX300 120GB,346,87.7,7041,https://ssd.userbenchmark.com/Crucial-BX300-120GB/Rating/3945
SSD,CT256M550SSD3,Crucial,M550 mSATA 256GB,347,87.5,637,https://ssd.userbenchmark.com/SpeedTest/8589/Crucial-CT256M550SSD3
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,348,87.5,946,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,CT512MX100SSD1,Crucial,MX100 512GB,349,87.5,32833,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,CT512M550SSD3,Crucial,M550 mSATA 512GB,350,87.4,438,https://ssd.userbenchmark.com/SpeedTest/8510/Crucial-CT512M550SSD3
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,351,87.4,2110,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,352,87.4,12367,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,SSDSC2BB800G4,Intel,S3500 Series 800GB,353,87.3,326,https://ssd.userbenchmark.com/SpeedTest/30895/INTEL-SSDSC2BB800G4
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,354,87.3,683,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,355,87.3,1866,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,355,87.3,1866,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,PX-256M6V,Plextor,M6V 256GB,356,87.2,430,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,357,87.1,380,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,358,87,12719,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,PX-512M6S,Plextor,M6S 512GB,359,86.9,93,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,CT250BX100SSD1,Crucial,BX100 250GB,360,86.8,43921,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,361,86.8,248,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,362,86.8,1501,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,,OCZ,AGILITY3 256GB,363,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,364,86.7,11225,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,365,86.7,65561,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,TS1TSSD370,Transcend,SSD370 1TB,366,86.6,250,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,367,86.5,1133,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,368,86.5,521,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,369,86.5,637,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,370,86.4,5346,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,371,86.4,409,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,WDS100T1B0A,WD,Blue 1TB,372,86.4,6077,https://ssd.userbenchmark.com/SpeedTest/186717/WDC-WDS100T1B0A-00H9H0
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,373,86.3,184,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,374,86.2,760,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,WDS500G1B0A,WD,Blue 500GB,375,86.1,20373,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,376,86,1766,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,377,85.8,38,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,378,85.6,354,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,379,85.6,1621,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,379,85.6,1621,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,379,85.6,1621,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,CT128M550SSD1,Crucial,M550 128GB,380,85.6,2655,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,381,85.4,19315,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,382,85.4,11859,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,383,85.3,155,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,SHSS37A/120G,HyperX,Savage 120GB,384,85.2,6367,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,385,85.2,1978,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,WDS250G2B0A,WD,Blue 3D 250GB,386,85.2,22622,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,PX-128M6S,Plextor,M6S 128GB,387,85.2,3249,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,388,85.1,591,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,CT525MX300SSD1,Crucial,MX300 525GB,389,85,101367,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,390,84.9,2633,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,391,84.9,2756,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,ST480HM000,Seagate,600 480GB,392,84.9,1201,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,393,84.8,1272,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,394,84.8,1150,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,395,84.8,650,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,,Micron,M600 SATA M.2 256GB,396,84.8,2567,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,397,84.7,2283,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,398,84.6,3414,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,399,84.5,33043,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,400,84.5,1028,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,401,84.5,12403,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,TS512GSSD370,Transcend,SSD370 512GB,402,84.4,1528,https://ssd.userbenchmark.com/Transcend-SSD370-512GB/Rating/3472
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,403,84.3,188,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,404,84.2,2083,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,405,84.2,3838,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,406,84.1,2335,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,407,84.1,508,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,,Samsung,SM841 2.5" 7mm 512GB,408,84.1,564,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,409,84.1,4513,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,410,84,2809,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,411,83.9,132,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,412,83.8,1600,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,413,83.7,237,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,414,83.7,8177,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,415,83.6,3102,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,416,83.5,501,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,416,83.5,501,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,416,83.5,501,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,417,83.5,4509,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,418,83.4,7822,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,CT500MX200SSD1,Crucial,MX200 500GB,419,83.3,15765,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,,Apple,SM0256F 251GB,420,83.2,268,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,421,83.1,26239,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,PX-128M5P,Plextor,M5 Pro 128GB,422,83.1,4443,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,ST240HM000,Seagate,600 240GB,423,83.1,3477,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,424,83,54280,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,CT960M500SSD1,Crucial,M500 960GB,425,83,4450,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,426,83,1004,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,,Plextor,PX-256M5S 256GB,427,82.9,2649,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,,Samsung,SM841N 2.5 7mm 256GB,428,82.9,1952,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,CT256MX100SSD1,Crucial,MX100 256GB,429,82.9,57708,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,430,82.8,11575,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,,Apple,SM0512F 500GB,431,82.8,221,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,432,82.8,1011,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,CT480M500SSD1,Crucial,M500 480GB,433,82.6,8707,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,434,82.5,1334,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,435,82.5,1785,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,,Samsung,SM841 2.5" 7mm 256GB,436,82.5,2759,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,CT960BX200SSD1,Crucial,BX200 960GB,437,82.4,1135,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,WDS250G1B0A,WD,Blue 250GB,438,82.4,26061,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,439,82.4,2713,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,439,82.4,2713,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,440,82.4,87,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,441,82.2,2329,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,442,82.2,5853,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,443,82.1,792,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,444,82.1,6535,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,445,81.9,4257,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,446,81.8,2388,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,447,81.8,317,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,448,81.7,1891,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,449,81.7,93,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,450,81.6,1013,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,,Plextor,PX-256M6M 256GB,451,81.5,263,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,452,81.5,3103,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,452,81.5,3103,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,453,81.5,735,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,454,81.4,8640,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,455,81.3,224,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,,Toshiba,THNSNH512GCST 512GB,456,81.3,320,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,457,81.2,775,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,457,81.2,775,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,458,81.2,2611,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,458,81.2,2611,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,458,81.2,2611,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,459,81,220,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,,Plextor,PX-256M3P 256GB,460,80.8,128,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,,Samsung,MZ7PD128HAFV-000 128GB,461,80.7,1667,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,462,80.7,7004,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,463,80.7,1798,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
